user_id,song_id,rating
15,2,5
15,5,5
15,101,3
15,4,4
15,24,1
15,11,4
15,27,3
15,18,4
15,21,3
15,65,1
15,13,1
15,33,1
15,26,1
15,2903,5
15,230,5
15,10,3
15,76,3
15,471,3
15,483,4
15,2339,1
15,709,2
15,167,5
15,361,1
15,326,3
15,87,5
15,304,2
15,100,5
15,306,5
15,337,2
15,92,5
15,887,2
15,119,2
15,310,2
15,465,1
15,8440,2
15,71,4
15,1329,1
15,795,4
15,2193,3
15,3002,3
15,241,5
15,4043,2
15,148,4
15,68,5
15,1144,5
15,941,4
15,782,1
15,1993,2
15,1217,2
15,2347,4
15,7260,3
15,9363,3
15,688,3
15,3340,1
15,14,5
15,550,1
15,115,4
15,8842,1
15,344,1
15,171,2
15,36,1
18,572,3
18,3566,1
18,2584,4
18,557,2
18,1102,3
18,344,4
18,3551,1
18,60,4
18,101,3
18,372,1
18,943,2
18,1923,3
18,2615,5
18,4054,4
4,3273,3
4,1037,1
4,100,2
4,48,1
4,95,4
4,1311,5
4,387,2
4,497,1
4,2190,2
4,1733,1
4,1301,2
4,489,5
4,1435,4
4,1380,1
4,221,3
4,401,5
4,131,3
4,3469,5
18,662,3
18,2770,1
18,9287,2
18,13,4
18,119,2
18,1544,3
18,426,1
18,3219,3
18,55,1
18,48,5
18,65,2
18,405,4
18,3068,2
18,3202,4
18,7538,2
18,7254,5
22,264,1
22,284,2
22,350,2
18,8329,2
8,45,3
24,378,2
24,323,1
24,100,1
24,1144,2
24,1752,2
24,860,1
24,2188,1
24,1031,4
24,2304,1
24,7770,4
24,2142,1
24,4149,4
24,233,2
24,948,2
24,1936,4
24,2738,5
24,2586,2
24,1970,1
24,483,1
24,1329,3
24,7409,2
24,9,5
24,326,1
24,26,1
24,33,1
24,289,4
24,662,4
22,7638,2
22,442,4
22,1142,5
22,3425,4
22,176,3
22,349,3
22,232,5
22,1589,3
22,1900,2
22,670,4
22,1498,3
22,739,3
22,488,5
22,865,3
22,1987,3
22,2352,1
22,168,3
22,3314,4
22,48,3
22,2673,3
22,9,5
22,1236,5
22,289,3
22,4810,5
18,130,4
25,14,3
25,8336,3
25,653,2
25,5374,1
25,872,3
25,8949,4
25,977,1
25,4602,2
25,7277,4
25,5730,4
25,483,2
25,4531,3
25,58,5
25,4,3
25,13,5
25,2339,4
25,5940,2
25,65,5
25,2975,3
24,148,1
24,136,3
24,78,5
24,1639,2
24,186,3
24,398,1
24,60,1
24,2320,1
24,658,1
22,450,3
22,2298,5
28,3504,2
28,2615,2
24,741,4
32,238,1
32,550,4
32,2357,1
32,758,3
32,101,4
32,344,4
32,2615,3
32,9624,3
32,245,3
32,150,4
32,26,3
32,9,5
32,66,2
32,2302,1
32,1272,2
32,2621,2
32,2,5
32,398,4
32,848,4
32,3979,4
32,236,3
32,142,3
32,306,1
32,122,3
32,4317,2
32,2192,4
32,42,4
32,114,2
32,132,2
32,22,5
32,5,4
32,8,5
32,6417,2
32,576,3
32,431,3
32,7,3
32,4682,4
32,1217,4
29,27,3
29,21,4
29,2,2
29,24,5
32,606,1
32,85,5
32,158,3
32,373,5
32,416,3
32,50,3
32,32,4
32,1383,4
32,574,1
32,179,2
32,14,2
32,33,1
32,75,4
32,136,5
32,3997,5
32,4095,2
32,1131,2
25,5244,5
34,498,4
32,9934,4
34,371,1
34,1518,2
34,9588,4
34,162,4
34,2674,1
34,2620,2
34,89,4
34,8995,2
34,424,1
34,405,5
34,2177,1
34,611,2
34,2209,5
34,1322,4
34,1312,1
34,10,1
34,391,5
34,442,4
34,408,3
34,958,2
34,5326,3
34,5101,1
34,296,4
34,740,5
34,1657,2
34,121,1
34,70,5
34,232,4
34,9308,1
34,5830,4
34,547,5
34,3203,2
34,400,2
34,3941,4
34,1010,3
40,690,4
40,179,1
40,1184,5
40,5,2
40,3123,2
40,1312,5
40,436,4
40,32,2
40,10,4
40,4,5
40,13,5
40,495,4
40,483,3
40,101,4
40,344,2
40,659,2
40,63,3
40,587,1
40,249,2
22,408,1
22,687,1
22,598,5
22,3278,2
22,3298,3
22,1018,5
22,2669,2
22,1246,5
22,2299,4
22,2382,5
22,6578,4
22,7316,3
22,8512,5
22,8214,3
22,2426,1
22,1380,1
22,633,5
31,743,3
31,1153,4
31,2034,1
31,2923,3
31,3036,4
31,4979,2
31,4031,2
31,3883,5
31,39,3
31,165,5
31,135,3
31,110,4
31,598,5
31,1018,2
31,3278,3
31,3298,5
31,1246,1
31,2669,3
31,2382,4
31,2299,5
31,2,2
31,24,5
31,21,1
31,27,5
31,23,5
31,18,1
31,1299,3
31,4316,5
31,3428,1
31,4455,5
31,70,5
31,360,5
31,496,4
31,2406,5
31,2047,5
31,2965,5
31,806,5
31,1053,1
31,612,1
31,936,1
31,1261,2
31,725,2
31,232,3
31,168,4
31,915,2
31,7522,2
31,289,2
31,2873,1
31,13,1
31,14,3
31,28,4
31,499,2
31,2051,5
31,1868,1
31,350,1
31,2015,4
31,32,5
31,287,2
31,994,3
31,1656,1
31,5658,1
31,7667,4
34,937,3
43,8,5
43,101,5
43,709,2
43,426,5
31,75,3
22,45,2
31,33,5
31,2615,1
31,272,1
31,271,4
31,2601,1
31,5100,5
31,5563,3
31,136,1
31,101,1
31,55,4
31,372,5
32,2015,2
24,8,5
24,2,5
24,23,5
24,24,1
24,21,3
49,867,4
49,1843,2
18,3237,2
46,268,5
18,913,3
46,483,2
50,217,5
50,26,5
53,270,2
53,14,2
53,35,2
53,80,1
53,130,2
53,653,5
24,27,1
24,18,1
24,3310,3
24,119,1
24,883,3
55,212,2
55,3141,4
55,1544,2
55,7462,4
24,228,5
55,2051,3
24,11,1
58,26,2
58,58,4
58,18,3
58,14,3
58,2,4
58,653,1
58,5,1
58,13,2
58,24,1
58,21,3
58,27,2
58,10,3
58,11,1
58,65,5
55,264,4
55,397,2
55,653,3
24,1806,3
46,1741,1
55,520,5
46,672,5
46,1410,1
46,2235,3
46,7991,1
46,3229,4
46,5858,4
46,9469,3
46,8215,5
46,7208,3
46,7619,5
46,5041,4
46,6684,3
46,671,2
46,5665,5
46,6512,4
46,5505,4
46,4240,5
46,9116,4
46,9494,4
46,7748,2
46,5115,2
46,7681,2
46,5861,4
46,8868,2
46,6078,1
55,43,1
46,6501,4
46,6211,2
46,7607,3
46,7006,1
46,8156,2
46,6087,2
46,3752,5
46,6212,5
46,200,3
46,1058,3
46,4728,5
61,11,3
61,33,1
61,26,1
61,2,1
61,24,2
61,21,2
61,27,3
61,18,5
61,57,5
61,273,4
55,217,4
34,570,5
34,60,1
34,168,5
34,172,5
34,546,3
53,1664,5
53,213,1
53,315,4
53,4862,3
53,66,1
62,572,3
62,171,2
62,1041,1
62,701,2
58,8336,5
58,2716,5
58,7639,3
58,941,5
58,4640,2
58,177,1
58,80,3
58,4068,4
58,270,4
58,8946,2
58,66,3
58,148,2
58,5551,5
58,189,4
53,6195,4
53,2027,2
53,786,2
53,4602,2
53,8336,4
53,489,3
53,125,1
65,161,5
65,180,2
65,129,5
65,155,5
65,213,2
65,8,2
65,5,1
65,26,4
65,2,1
65,24,4
65,21,4
65,27,4
65,14,3
65,18,5
65,55,1
65,58,2
65,32,4
65,2041,2
65,953,1
65,176,4
65,936,4
65,1053,1
65,612,1
65,232,4
65,305,2
65,806,3
65,556,3
66,10,1
66,76,2
66,2,3
66,35,5
66,629,5
66,2902,2
54,81,2
54,199,5
56,2679,3
32,59,1
32,857,3
32,102,1
32,160,5
32,530,5
32,125,5
32,321,5
32,138,4
32,387,1
53,26,1
32,531,3
32,733,4
69,8,1
69,89,5
69,35,2
69,26,4
69,4,4
69,32,1
69,5,3
70,323,4
70,26,5
70,80,5
70,7022,5
70,5792,5
70,709,5
70,1206,4
70,629,3
70,1663,2
70,1835,2
70,1506,1
70,9473,4
70,3928,2
70,2027,3
63,121,1
63,130,3
70,597,3
70,8704,3
70,653,5
63,10,1
63,32,2
63,315,2
70,154,2
70,29,1
70,125,4
70,353,1
70,770,5
70,530,1
70,839,1
70,248,3
70,773,2
70,8336,3
70,270,4
70,489,4
70,606,2
72,4,5
72,55,4
72,8,4
72,550,4
70,7810,5
72,1714,5
72,118,2
72,848,5
72,867,1
72,10,5
72,2136,2
72,230,3
72,171,1
72,471,4
70,35,3
70,401,3
70,1580,1
70,427,2
70,95,1
70,935,2
73,5024,4
73,8692,3
73,6808,3
73,3933,2
73,758,1
73,268,3
73,820,2
73,380,2
73,851,2
73,611,5
73,270,1
73,3761,2
73,7715,2
73,80,3
73,115,2
73,709,3
73,8,1
73,131,5
73,730,1
73,1161,5
73,32,4
73,1970,1
73,63,2
73,65,1
73,178,2
73,177,3
73,121,3
73,219,1
73,162,1
73,614,4
73,587,3
73,58,4
73,6128,3
73,427,2
73,180,4
73,5,3
73,26,5
73,4,1
73,24,5
73,21,1
73,27,3
73,18,2
73,10,3
73,28,4
73,23,5
73,287,2
73,130,3
73,405,1
73,829,2
73,1949,5
73,2403,5
70,172,2
70,10,5
70,478,2
73,171,4
73,1571,1
73,2097,2
73,570,3
73,1421,1
73,3476,5
73,9083,3
73,646,2
73,321,2
73,173,1
73,5210,1
73,2259,5
73,2798,5
73,397,1
73,6634,1
73,3808,3
73,4942,2
73,71,1
73,97,3
73,499,4
73,5238,5
73,66,2
73,618,5
73,5508,1
73,4707,5
73,2,2
59,5,3
59,4068,5
59,635,2
59,1206,4
59,786,3
59,94,1
59,8336,2
74,8882,1
59,80,1
59,26,2
59,14,3
59,2024,1
74,582,5
74,3009,3
59,941,3
59,662,3
59,378,3
74,125,5
74,718,3
59,35,5
59,653,1
74,2323,3
59,6921,5
74,3029,1
74,6324,1
74,6306,4
74,3569,1
74,2073,4
74,5423,5
74,5525,2
74,3640,3
74,6399,1
74,3760,2
74,2595,2
74,4353,3
74,1755,3
73,3457,1
73,2903,1
73,5283,4
73,354,1
73,468,1
73,7416,5
74,375,2
74,1650,3
74,935,1
59,629,4
59,1663,1
59,489,5
59,5730,3
73,1373,2
73,117,3
73,872,1
73,1113,2
73,621,5
73,999,4
75,3254,3
75,6777,3
75,11,3
59,3379,1
75,372,1
75,476,4
75,115,1
75,741,4
75,743,5
75,122,1
75,1714,2
75,109,1
75,7379,1
75,22,4
75,150,4
75,9854,1
75,63,1
75,662,3
75,378,2
76,8,1
76,24,4
76,21,2
76,18,1
76,66,2
76,4068,5
76,60,2
76,75,3
76,599,2
76,54,1
76,121,5
76,87,3
76,45,1
76,22,4
76,108,4
76,955,5
76,1063,3
76,1436,2
76,39,2
76,426,1
76,27,5
76,2,1
76,219,3
76,498,2
76,311,5
76,26,1
76,9,3
75,8519,5
76,925,3
76,4606,4
76,669,1
76,6604,4
75,4842,2
76,270,3
76,828,2
76,2451,3
76,4067,2
25,8455,1
25,8555,5
70,1167,3
70,14,5
70,972,3
70,5525,1
70,94,4
59,184,2
72,64,1
72,1159,3
72,2679,2
59,1131,1
76,315,5
76,130,3
76,109,5
76,80,3
76,42,1
76,171,2
76,76,3
76,10,3
59,8946,3
59,148,1
70,635,3
70,772,1
80,65,4
80,8,5
80,5,1
80,26,4
80,8946,5
80,8882,1
76,160,1
76,272,4
76,653,4
76,7651,2
25,2902,3
25,1663,4
25,395,1
25,3903,5
38,1031,5
38,786,3
38,85,2
38,8455,5
38,8079,4
38,2544,2
59,6160,3
59,9754,4
38,24,3
38,2,3
38,18,3
38,27,5
38,934,1
59,60,1
38,6354,5
38,213,1
38,6160,3
38,8882,2
53,2302,5
83,8,2
83,5,4
83,26,2
83,4,1
83,2,3
83,24,3
83,13,5
83,21,4
83,14,2
83,27,3
83,55,3
83,93,5
83,2357,5
83,550,4
70,706,5
83,1234,1
83,1970,3
76,92,3
40,122,5
85,24,3
85,101,5
85,26,5
85,33,2
85,495,3
85,45,5
85,150,2
85,516,4
85,8,2
85,5,3
85,2,2
85,4,4
85,13,4
85,21,2
85,14,3
85,27,4
85,58,3
85,55,1
85,65,3
85,80,4
85,483,3
61,3638,5
38,483,1
38,233,2
38,94,2
76,958,5
76,413,5
76,172,3
76,590,2
25,662,1
55,2013,3
85,23,3
85,18,4
85,372,1
85,1096,4
85,9,1
85,4009,1
40,795,1
85,354,4
54,11,1
54,217,1
54,87,4
54,26,3
54,378,5
54,310,3
54,383,1
78,284,1
78,55,4
78,14,3
78,8805,5
78,180,1
78,4634,2
78,3508,1
78,4672,3
78,8336,1
78,4640,3
78,95,3
78,3785,5
45,662,2
85,1269,2
73,118,3
73,43,1
78,3913,3
78,592,2
78,23,4
78,828,3
78,2342,1
76,7806,4
78,94,4
78,7,4
78,155,1
78,19,1
78,161,4
78,4336,1
78,5754,1
78,653,5
78,130,3
78,70,2
78,934,3
78,5088,5
89,1705,3
89,574,1
89,1272,4
89,380,2
38,9303,4
89,323,4
89,287,4
89,211,1
89,127,2
89,969,3
89,8084,1
38,1624,1
89,1683,3
38,5244,4
93,131,4
93,11,5
38,8336,5
38,1214,5
38,1135,5
38,959,2
38,4622,1
38,8878,5
93,969,3
93,287,3
93,255,5
63,786,4
63,278,2
63,8455,2
63,85,5
63,3508,5
63,1996,1
63,58,3
63,5327,4
63,4974,5
63,8946,3
63,177,4
63,8792,1
63,4475,1
63,160,5
63,83,3
63,590,2
63,361,3
89,1055,2
89,2698,4
89,7495,3
89,714,4
63,718,1
76,2023,4
80,118,1
4,81,4
4,468,3
4,1210,5
4,436,3
4,101,3
38,669,1
38,6820,2
94,1079,1
94,9236,1
94,653,1
94,4119,1
94,3696,5
94,984,5
94,629,5
94,1206,4
94,3821,2
94,2,4
94,23,3
94,24,1
94,21,1
94,66,3
94,6070,4
94,315,4
58,885,4
58,311,5
58,2902,1
58,1206,2
58,6921,5
58,2302,4
94,2082,1
94,85,2
94,50,4
94,786,1
40,8,4
65,3141,5
65,6283,3
89,22,4
89,38,4
65,287,5
89,4602,5
89,820,4
89,94,2
89,194,5
89,7266,1
89,2809,1
89,43,1
89,1133,4
89,3451,4
83,916,5
89,268,4
78,2097,2
78,485,4
78,959,3
78,1135,3
78,512,5
78,395,2
78,1113,2
78,964,1
78,479,3
78,4106,1
78,97,2
78,154,2
89,78,2
89,180,2
94,180,2
94,6921,5
18,282,1
94,4068,2
94,699,5
94,172,2
94,42,4
94,7639,5
94,184,2
94,158,5
18,92,4
18,408,3
89,8857,3
89,1258,2
89,416,1
89,184,5
89,26,1
89,24,1
89,2,3
89,18,5
89,27,5
89,21,1
89,45,1
89,158,2
89,1938,2
89,335,5
89,373,1
89,2741,5
89,2620,3
89,8998,2
89,7103,3
89,8192,3
34,3923,5
66,80,3
66,4606,5
66,669,3
66,653,3
66,489,1
66,828,2
40,26,3
40,2,4
40,24,2
40,21,3
40,27,1
40,18,1
40,14,5
40,11,2
40,115,1
40,28,1
40,60,1
40,23,2
40,113,4
40,66,4
100,8946,2
100,26,4
100,35,4
100,3085,1
100,9754,4
100,6160,5
100,148,4
100,1131,3
100,4068,5
100,14,5
100,786,1
100,94,2
100,1206,3
45,5374,3
45,635,2
45,8336,5
45,378,2
45,4068,3
45,2716,2
45,606,4
45,7639,5
45,483,3
45,60,1
45,6921,1
100,323,5
100,11,4
100,33,3
100,653,4
100,489,3
100,58,2
100,2380,4
100,3379,2
100,635,3
100,629,1
100,10,4
100,121,5
100,66,4
100,85,4
100,125,5
100,29,2
100,172,2
100,614,5
100,6772,3
100,5730,5
100,3913,5
100,4862,2
100,8455,4
100,5244,4
100,9460,3
100,7810,5
100,5374,1
100,4531,2
100,5792,4
100,8456,1
100,2027,5
100,606,3
100,1847,1
100,8152,4
100,9936,4
100,5911,5
65,8805,2
65,284,5
65,196,5
100,4504,1
53,8882,3
53,714,3
53,361,5
53,160,5
100,6070,5
53,85,4
53,278,3
53,8946,4
70,83,4
26,225,4
26,131,5
26,3387,1
26,65,3
26,1133,4
26,323,3
26,397,5
26,736,5
26,48,1
26,2869,2
26,8818,2
26,1411,3
26,181,1
26,879,1
26,45,5
26,180,3
26,3085,5
26,2097,1
26,1714,3
26,264,4
26,9317,3
26,7251,1
26,3913,2
26,5792,2
26,8814,2
26,3219,3
26,494,4
26,2274,5
26,1299,3
26,7262,4
26,7874,4
26,2875,2
26,4672,3
26,3916,4
26,6064,4
74,315,2
15,943,2
89,35,5
89,468,4
89,8,3
89,119,2
89,32,3
29,4,2
29,2729,3
29,485,3
29,1106,5
29,6575,1
29,37,5
29,602,5
29,332,3
29,292,1
29,347,4
29,641,2
29,542,2
29,427,1
29,1580,3
29,2342,5
29,8611,3
29,4071,4
29,1521,2
29,2366,3
29,6820,5
29,1255,2
29,213,2
29,5386,2
29,1458,1
29,1186,1
29,1679,4
29,184,4
29,373,3
29,1373,5
29,577,2
29,103,3
29,6173,4
29,76,4
29,560,5
29,530,3
29,48,1
78,5865,1
78,177,3
78,1041,4
78,614,4
103,867,4
103,11,4
103,287,5
103,2860,1
103,397,2
100,1961,5
105,1553,3
105,5609,4
105,5295,4
105,3608,4
105,4656,3
105,3832,5
105,38,1
105,28,4
105,287,2
105,405,3
105,325,2
105,758,4
105,167,2
105,806,5
105,725,2
105,953,3
105,176,2
105,232,3
105,936,2
105,915,5
105,1053,4
105,488,5
105,168,3
105,612,4
105,374,1
105,6064,1
105,337,1
105,878,2
105,4510,5
54,122,2
108,92,2
108,11,1
108,211,3
108,127,4
34,360,4
34,43,4
34,59,5
24,281,5
24,7868,3
24,80,1
24,3400,2
24,4605,2
24,4983,3
24,1597,4
24,453,5
24,2757,5
24,325,2
54,111,4
54,1005,5
54,225,5
54,38,1
18,228,2
80,763,4
80,354,3
80,198,4
80,4,2
80,3156,2
80,3048,5
80,8355,3
89,934,5
58,629,3
58,43,2
58,6383,3
58,378,5
58,5730,2
100,9236,1
100,3049,4
100,6593,2
100,4475,4
100,478,5
100,162,2
100,4640,4
100,1113,5
100,180,5
112,4047,4
112,9768,4
112,570,3
112,398,4
112,372,1
112,516,2
112,6242,4
112,9542,5
112,5294,4
112,9533,1
112,795,4
112,3476,3
112,2284,5
113,4663,3
113,7647,5
103,2027,4
103,45,2
103,520,1
113,3497,2
113,1863,5
113,2608,1
113,1480,1
113,2959,1
113,8332,3
113,4194,1
113,6374,1
113,8085,1
113,7505,1
113,7981,1
113,3244,3
113,2783,4
113,3177,1
113,3648,4
113,2623,2
113,1857,3
113,5805,3
113,6368,3
113,7895,2
113,4712,2
113,3663,3
113,9533,2
113,9542,2
113,6242,5
113,5294,5
113,323,5
113,3708,3
113,354,3
113,5629,2
113,2508,2
113,763,2
113,6934,3
113,1642,1
113,6389,1
113,2809,4
113,3028,2
113,3837,4
113,2561,3
113,6675,4
113,572,4
113,1845,2
113,119,1
113,2341,5
113,2303,5
113,2550,2
113,2549,3
113,2090,4
113,2224,4
113,3510,3
113,1086,1
113,1553,5
113,3166,2
113,2911,5
113,5295,4
113,3608,1
113,4656,3
113,5092,1
113,3874,1
113,3832,4
113,2605,5
113,8398,1
113,42,4
113,3580,5
113,356,1
113,54,1
113,9308,1
113,3063,4
113,3826,1
113,5463,3
113,4650,1
113,4534,4
113,8038,2
113,180,2
113,1503,4
113,2274,3
113,2025,3
108,659,5
113,2406,5
113,496,1
113,2047,2
108,690,2
113,43,1
108,372,5
108,101,2
113,424,3
108,1843,4
113,3780,5
113,137,5
113,463,3
113,712,1
113,554,3
108,94,5
113,39,4
113,110,2
113,135,3
113,165,2
113,282,1
113,4440,3
113,2262,4
113,4044,2
113,6838,3
113,6079,2
113,76,3
113,171,5
113,1779,4
113,219,5
113,620,4
108,57,2
108,122,5
108,1299,5
108,1503,3
59,43,1
108,2274,2
108,3027,4
108,45,4
18,26,2
18,5,4
114,8,3
114,718,1
114,1432,5
114,94,3
115,8,5
115,5,5
115,13,5
115,101,5
115,55,1
115,32,1
115,58,1
115,92,4
115,493,3
115,6575,3
115,3582,2
115,515,2
115,94,3
115,1239,3
115,8295,4
115,2049,1
115,1590,3
115,2976,4
115,1825,3
115,4042,1
115,5491,4
115,728,2
115,4981,1
18,121,4
38,121,1
29,94,4
29,1239,3
29,2419,4
29,5699,4
100,5327,5
22,4885,3
100,4602,5
22,891,1
22,3644,3
22,951,1
22,1318,1
117,6160,3
117,178,2
117,5114,3
117,94,5
117,18,4
117,27,4
117,2,1
117,24,3
117,489,1
117,1357,1
54,249,3
54,94,4
54,8080,2
54,2546,2
18,11,1
100,2934,4
117,7806,2
117,80,5
117,592,3
117,478,4
86,6921,2
86,2975,2
86,3913,5
86,2926,4
86,8456,3
86,5792,2
86,177,3
86,1113,5
